206,2177066820184019198,"78105,87",IDOSO
207,2177075320184019198,"78105,87",IDOSO
208,2177083820184019198,"78105,87",NÃO
209,2177092320184019198,"10864,15",NÃO
210,2177100820184019198,"158124,65",IDOSO
211,2177119020184019198,"160389,64",IDOSO
212,2177127520184019198,"215218,30",IDOSO
213,2177136020184019198,"93125,77",IDOSO
214,2177144520184019198,"112505,67",IDOSO
215,2177153020184019198,"100361,00",IDOSO
216,2177161520184019198,"95095,43",IDOSO
217,2177179720184019198,"97778,68",IDOSO
218,2177188220184019198,"115877,81",NÃO
219,2177196720184019198,"121006,98","IDOSO, DOENÇA  GRAVE"
220,2177205220184019198,"135085,91",NÃO
221,2177213720184019198,"95331,02",NÃO
222,2177222220184019198,"101891,03",IDOSO
223,2177230720184019198,"80057,25",NÃO
224,2177248920184019198,"96104,08",NÃO
225,2177257420184019198,"88004,07",IDOSO
226,2177265920184019198,"92025,38",IDOSO
227,2177274420184019198,"141893,65",IDOSO
228,2177282920184019198,"88995,67",IDOSO
229,2177291420184019198,"63805,34",IDOSO
230,2177309620184019198,"100364,12",NÃO
231,2177318120184019198,"83479,34",NÃO
232,2177326620184019198,"93697,19",IDOSO
233,2177335120184019198,"122574,49","IDOSO, DOENÇA  GRAVE"
234,2177343620184019198,"66660,22",IDOSO
235,2177352120184019198,"73767,76","IDOSO, DOENÇA  GRAVE"
236,2177360620184019198,"98709,50",IDOSO
237,2177378820184019198,"125761,80",IDOSO
238,2177387320184019198,"95283,22",IDOSO
239,2177395820184019198,"117849,28",IDOSO
240,2177404320184019198,"47464,14",IDOSO
241,2177412820184019198,"73775,01",IDOSO
242,2177421320184019198,"79872,18",IDOSO
243,2177439520184019198,"68368,86",IDOSO
244,2177448020184019198,"108849,20",IDOSO
245,2177456520184019198,"87005,44",NÃO
246,2177465020184019198,"1579,77",IDOSO
247,2177473520184019198,"1119,35",NÃO
248,2177482020184019198,"11885,76",IDOSO
249,2177490520184019198,"73510,56",PESSOA COM  DEFICIÊNCIA 
250,2177508720184019198,"169974,96",IDOSO
251,2177517220184019198,"79770,11",NÃO
252,2177525720184019198,"61280,83",NÃO
253,2177534220184019198,"154392,99",IDOSO
254,2177542720184019198,"91719,64",IDOSO
255,2177551220184019198,"100607,99",IDOSO
256,2177569420184019198,"72019,81",IDOSO
257,2177577920184019198,"94066,86","IDOSO, DOENÇA  GRAVE"
258,2177586420184019198,"123616,49",NÃO
259,2177594920184019198,"72662,29",NÃO
260,2177603420184019198,"118451,61",NÃO
261,2177611920184019198,"71796,95",IDOSO
262,2177620420184019198,"85010,04",IDOSO
263,2177638620184019198,"80571,79",IDOSO
264,2177647120184019198,"115286,50",DOENÇA GRAVE
265,2177655620184019198,"84326,54",IDOSO
266,2177664120184019198,"16122,41",DOENÇA GRAVE
267,2177672620184019198,"8061,20",DOENÇA GRAVE
268,2177681120184019198,"8061,20",DOENÇA GRAVE
269,2177699320184019198,"16122,41",DOENÇA GRAVE
270,2177707820184019198,"16122,41","IDOSO, DOENÇA  GRAVE"
271,2177716320184019198,"16122,41",DOENÇA GRAVE
272,2177724820184019198,"68991,55",IDOSO
273,2177733320184019198,"78974,18",IDOSO
274,2177741820184019198,"86491,01",IDOSO
275,2177750320184019198,"122714,38",NÃO
276,2177768520184019198,"142745,65",IDOSO
277,2177777020184019198,"90267,77",IDOSO
278,2177785520184019198,"107424,78",IDOSO
279,2177794020184019198,"79172,06",IDOSO
280,2177802520184019198,"130988,37",IDOSO
281,2177811020184019198,"982,55",NÃO
282,2177829220184019198,"73689,47",IDOSO
283,2177837720184019198,"88756,47",NÃO
284,2177846220184019198,"8258,03",NÃO
285,2177854720184019198,"86832,31",NÃO
286,2177863220184019198,"90001,88",IDOSO
287,2177871720184019198,"100340,07",IDOSO
288,2177880220184019198,"120573,87",IDOSO
289,2177898420184019198,"92386,43",IDOSO
290,2177906920184019198,"106408,77",IDOSO
291,2177915420184019198,"65267,53",IDOSO
292,2177923920184019198,"77569,06",NÃO
293,2177932420184019198,"148159,93",IDOSO
294,2177940920184019198,"116091,14",IDOSO
295,2177959120184019198,"127858,66","IDOSO, DOENÇA  GRAVE"
296,2177967620184019198,"143110,71",IDOSO
297,2177976120184019198,"103356,11",IDOSO
298,2177984620184019198,"340254,50","IDOSO, DOENÇA  GRAVE"
299,2177993120184019198,"159818,35",PESSOA COM  DEFICIÊNCIA 
300,2178001620184019198,"56302,50",IDOSO
301,2178019820184019198,"62593,50",IDOSO
302,2178028320184019198,"43710,02",IDOSO
303,2178045320184019198,"80694,22",IDOSO
304,2178053820184019198,"92681,34",IDOSO
305,2178062320184019198,"16462,43",NÃO
306,2178070820184019198,"16462,43",NÃO
307,2178089020184019198,"16462,43",NÃO
308,2178097520184019198,"49387,34",IDOSO
309,2178106020184019198,"78875,32",NÃO
310,2178114520184019198,"172838,40",IDOSO
311,2178123020184019198,"6269,11",IDOSO
312,2178131520184019198,"69478,10",IDOSO
313,2178149720184019198,"8157,65",NÃO
314,2178158220184019198,"81576,64",PESSOA COM  DEFICIÊNCIA 
315,2178166720184019198,"10130,75",IDOSO
316,2178175220184019198,"66670,43",IDOSO
317,2178183720184019198,"67609,69",PESSOA COM  DEFICIÊNCIA 
318,2178192220184019198,"75956,70",IDOSO
319,2178200720184019198,"6145,33",NÃO
320,2178227420184019198,"183534,01",IDOSO
321,2178244420184019198,"139290,81",IDOSO
322,2178252920184019198,"7258,58",NÃO
323,2178261420184019198,"109769,06",NÃO
324,2178279620184019198,"94154,41",IDOSO
325,2178288120184019198,"134601,45",IDOSO
326,2178296620184019198,"138264,48",NÃO
327,2178305120184019198,"99611,63",IDOSO
328,2178313620184019198,"9309,36",NÃO
329,2178322120184019198,"93093,68",NÃO
330,2178330620184019198,"106161,48",NÃO
331,2178348820184019198,"61865,22",IDOSO
332,2178357320184019198,"90517,33",IDOSO
333,2178365820184019198,"135293,30",IDOSO
334,2178374320184019198,"118328,08",IDOSO
335,2178382820184019198,"103554,89",NÃO
336,2178391320184019198,"94547,19",IDOSO
337,2178409520184019198,"94950,11",IDOSO
338,2178418020184019198,"74024,74",NÃO
339,2178426520184019198,"135856,17",NÃO
340,2178435020184019198,"89961,55",IDOSO
341,2178443520184019198,"105669,34",IDOSO
342,2178460520184019198,"90792,47",DOENÇA GRAVE
343,2178478720184019198,"90974,08",DOENÇA GRAVE
344,2178487220184019198,"78465,52","IDOSO, DOENÇA  GRAVE"
345,2178495720184019198,"69703,87",IDOSO
346,2178504220184019198,"106273,54",NÃO
347,2178512720184019198,"101482,77",DOENÇA GRAVE
348,2178521220184019198,"143699,81",IDOSO
349,2178539420184019198,"12329,25",NÃO
350,2178547920184019198,"117325,35",IDOSO
351,2178556420184019198,"78596,82",NÃO
352,2178564920184019198,"4136,90",NÃO
353,2178573420184019198,"67008,96",IDOSO
354,2178581920184019198,"153748,37",IDOSO
355,2178590420184019198,"97744,46",IDOSO
356,2178608620184019198,"92651,38",NÃO
357,2178617120184019198,"68423,78",IDOSO
358,2178625620184019198,"204112,22",IDOSO
359,2178634120184019198,"118782,79",IDOSO
360,2178642620184019198,"80655,23",PESSOA COM  DEFICIÊNCIA 
361,2186610220184019198,"65798,78",NÃO
362,2186628420184019198,"80374,02",NÃO
363,2186636920184019198,"67723,12",IDOSO
364,2186645420184019198,"81591,29",IDOSO
365,2186653920184019198,"109262,53",IDOSO
366,2186662420184019198,"93485,62",PESSOA COM  DEFICIÊNCIA 
367,2186670920184019198,"93979,70",IDOSO
368,2186689120184019198,"149267,65",IDOSO
369,2186697620184019198,"103012,95",PESSOA COM  DEFICIÊNCIA 
370,2186714620184019198,"137331,17",IDOSO
371,2186723120184019198,"68566,49",NÃO
372,2186731620184019198,"67242,55",NÃO
373,2186749820184019198,"75926,41",IDOSO
374,2186758320184019198,"74164,83",NÃO
375,2186766820184019198,"73794,59",NÃO
376,2186775320184019198,"98328,10",NÃO
377,2186783820184019198,"93138,11",IDOSO
378,2186792320184019198,"73660,95",NÃO
379,2186800820184019198,"78461,51",IDOSO
380,2186819020184019198,"7516,01",NÃO
381,2186827520184019198,"84503,73",IDOSO
382,2228719620184019198,"62849,70",IDOSO
383,2228728120184019198,"85600,81",DOENÇA GRAVE
384,2228736620184019198,"96131,37",IDOSO
385,2228745120184019198,"121371,40",IDOSO
386,2228753620184019198,"65625,63",NÃO
387,2228762120184019198,"166492,61",IDOSO
388,2228770620184019198,"84344,35",IDOSO
389,2228788820184019198,"77205,53",IDOSO
390,2228797320184019198,"68429,11",IDOSO
391,2228875020184019198,"66819,25",NÃO
392,2228883520184019198,"86597,69",IDOSO
393,2228892020184019198,"72814,31",NÃO
394,2228900520184019198,"103672,54",IDOSO
395,2228918720184019198,"64457,85",IDOSO
396,2228927220184019198,"8611,32",IDOSO
397,2228935720184019198,"71864,88",DOENÇA GRAVE
398,2228944220184019198,"92348,76",IDOSO
399,2228952720184019198,"117016,49",PESSOA COM  DEFICIÊNCIA 
400,2228961220184019198,"98475,05",IDOSO
401,2228979420184019198,"93614,75",IDOSO
402,2228987920184019198,"139746,26",NÃO
403,2228996420184019198,"103463,81",IDOSO
404,2229004920184019198,"113550,71",NÃO
405,2229013420184019198,"92330,48",IDOSO
406,2229021920184019198,"78361,70",NÃO
407,2229030420184019198,"64733,97",IDOSO
408,2229048620184019198,"114248,13",IDOSO
409,2229057120184019198,"104199,83",IDOSO
410,2229065620184019198,"64946,89",NÃO
411,2229074120184019198,"75730,84",NÃO
412,2229082620184019198,"141087,30",IDOSO
413,2229091120184019198,"87706,80",NÃO
414,2229109320184019198,"128439,71",IDOSO
415,2229117820184019198,"85806,32",NÃO
416,2229126320184019198,"69670,72",IDOSO
417,2229134820184019198,"105723,18",IDOSO
418,2229143320184019198,"101280,61",IDOSO
419,2229151820184019198,"100926,56",IDOSO
420,2229178520184019198,"83849,30",IDOSO
421,2229187020184019198,"101701,92",NÃO
422,2229195520184019198,"178240,91",IDOSO
423,2229204020184019198,"140573,14",NÃO
424,2229212520184019198,"94945,30",IDOSO
425,2229221020184019198,"146527,87",NÃO
426,2229239220184019198,"134578,54",IDOSO
427,2229247720184019198,"63865,44",IDOSO
428,2229256220184019198,"115150,73",IDOSO
429,2229264720184019198,"87461,06",NÃO
430,2229273220184019198,"117023,31",IDOSO
431,2229281720184019198,"464421,04",IDOSO
432,2229316920184019198,"90508,70",IDOSO
433,2229325420184019198,"77945,24",NÃO
434,2229333920184019198,"91836,87",IDOSO
435,2229342420184019198,"118901,26",NÃO
436,2229350920184019198,"73273,68",IDOSO
437,2229369120184019198,"74429,41",NÃO
438,2229377620184019198,"73585,29",IDOSO
439,2229386120184019198,"126415,12",IDOSO
440,2229394620184019198,"88601,26",IDOSO
441,2229403120184019198,"139919,15",IDOSO
442,2229411620184019198,"63826,27",NÃO
443,2229429820184019198,"106381,31","IDOSO, DOENÇA  GRAVE"
444,2229438320184019198,"96767,39",NÃO
445,2229446820184019198,"76089,54",IDOSO
446,2229455320184019198,"197620,79",IDOSO
447,2229463820184019198,"164836,65",IDOSO
448,2229472320184019198,"86509,36",IDOSO
449,2229516020184019198,"6730,26",IDOSO
450,2229524520184019198,"90417,41",IDOSO
451,2229533020184019198,"360559,25",IDOSO
452,2229541520184019198,"118760,29",IDOSO
453,2229559720184019198,"172497,22",IDOSO
454,2237674220184019198,"136061,18",NÃO
455,2237682720184019198,"76449,98",NÃO
456,2237691220184019198,"18668,44",NÃO
457,2237709420184019198,"162297,46",IDOSO
458,2237717920184019198,"34572,75",IDOSO
459,2237726420184019198,"82751,18",IDOSO
460,2237743420184019198,"131470,89",IDOSO
461,2237751920184019198,"170415,25",DOENÇA GRAVE
462,2237760420184019198,"138064,35",IDOSO
463,2237778620184019198,"186670,57",NÃO
464,2237787120184019198,"81242,49",IDOSO
465,2237795620184019198,"5761,88",IDOSO
466,2237804120184019198,"29693,29",IDOSO
467,2237812620184019198,"78420,51",IDOSO
468,2237821120184019198,"194575,52",NÃO
469,2237839320184019198,"85842,35",IDOSO
470,2237847820184019198,"147261,85",NÃO
471,2237856320184019198,"115080,24",IDOSO
472,2237864820184019198,"143558,14",NÃO
473,2237873320184019198,"147697,87",IDOSO
474,2237881820184019198,"119878,27",IDOSO
475,2237890320184019198,"177157,40","IDOSO, DOENÇA  GRAVE"
476,2237908520184019198,"86992,66",DOENÇA GRAVE
477,2237917020184019198,"101505,04",DOENÇA GRAVE
478,2237925520184019198,"90134,13",DOENÇA GRAVE
479,2237934020184019198,"77957,13",DOENÇA GRAVE
480,2237942520184019198,"75933,10",IDOSO
481,2237951020184019198,"69802,91",IDOSO
482,2237969220184019198,"121803,89",IDOSO
483,2237977720184019198,"65943,77",IDOSO
484,2237986220184019198,"64937,18",IDOSO
485,2237994720184019198,"63092,30",IDOSO
486,2252406320184019198,"230113,26",NÃO
487,2252484020184019198,"79889,26",IDOSO
488,2252492520184019198,"67569,32",NÃO
489,2252501020184019198,"500372,13",IDOSO
490,2252519220184019198,"149918,38",NÃO
491,2252527720184019198,"587526,79",IDOSO
492,2252536220184019198,"106554,41",IDOSO
493,2252544720184019198,"203218,72",IDOSO
494,2252553220184019198,"203218,72",IDOSO
495,2252561720184019198,"203218,72",IDOSO
496,2252570220184019198,"203218,72",IDOSO
497,2252588420184019198,"252304,97",IDOSO
498,2252596920184019198,"85218,57",NÃO
499,2252605420184019198,"135370,91",IDOSO
500,2252613920184019198,"62193,86",IDOSO
501,2252622420184019198,"176736,43",IDOSO
502,2252630920184019198,"841039,15","IDOSO, DOENÇA  GRAVE"
503,2252649120184019198,"81603,71",NÃO
504,2252657620184019198,"73762,37",IDOSO
505,2252666120184019198,"93078,45",IDOSO
506,2252674620184019198,"965,83",IDOSO
507,2252683120184019198,"95074,63",IDOSO
508,2252691620184019198,"131699,02",IDOSO
509,2252709820184019198,"5437,66",NÃO
510,2252718320184019198,"103799,72",NÃO
511,2252726820184019198,"99200,65",NÃO
512,2252743820184019198,"90026,66",PESSOA COM  DEFICIÊNCIA 
513,2263872720184019198,"87512,17",NÃO
514,2263881220184019198,"74588,81",IDOSO
515,2263907920184019198,"84496,37",NÃO
516,2263924920184019198,"236750,51",IDOSO
517,2263933420184019198,"315667,57",IDOSO
518,2263941920184019198,"87276,54",PESSOA COM  DEFICIÊNCIA 
519,2263950420184019198,"101359,61",IDOSO
520,2263968620184019198,"154213,22",IDOSO
521,2263977120184019198,"108795,13",IDOSO
522,2263985620184019198,"161861,23",NÃO
523,2263994120184019198,"97040,18",IDOSO
524,2264002620184019198,"143640,37",NÃO
525,2264011120184019198,"98116,43",NÃO
526,2264029320184019198,"175838,36",IDOSO
527,2264037820184019198,"101690,21",IDOSO
528,2264046320184019198,"82118,63",IDOSO
529,2264054820184019198,"105529,69",IDOSO
530,2264063320184019198,"129564,13",IDOSO
531,2264071820184019198,"81546,29",NÃO
532,2264080320184019198,"82086,60",IDOSO
533,2264098520184019198,"87306,84",IDOSO
534,2264107020184019198,"94125,11",IDOSO
535,2264115520184019198,"79191,57",DOENÇA GRAVE
536,2264124020184019198,"70187,33",IDOSO
537,2264132520184019198,"103178,72",IDOSO
538,2264141020184019198,"74205,87",DOENÇA GRAVE
539,2264159220184019198,"164165,63",IDOSO
540,2264167720184019198,"94868,53",PESSOA COM  DEFICIÊNCIA 
541,2282380420184019198,"61228,21",IDOSO
542,2282398620184019198,"134896,61",IDOSO
543,2282407120184019198,"80963,41",DOENÇA GRAVE
544,2282415620184019198,"65257,28",IDOSO
545,2282424120184019198,"69970,08",IDOSO
546,2282432620184019198,"165483,49",IDOSO
547,2282441120184019198,"83921,73",IDOSO
548,2282459320184019198,"834526,43",NÃO
549,2282467820184019198,"63816,46",NÃO
550,2282476320184019198,"119566,24",NÃO
551,2282484820184019198,"390054,25",NÃO
552,2282493320184019198,"72474,50",IDOSO
553,2282501820184019198,"132768,21",IDOSO
554,2282510320184019198,"99302,20",NÃO
555,2282528520184019198,"116633,91",NÃO
556,2282537020184019198,"148339,59",IDOSO
557,2282545520184019198,"125108,24",IDOSO
558,2282554020184019198,"85026,89",IDOSO
559,2282562520184019198,"110863,94",IDOSO
560,2282571020184019198,"111998,57",NÃO
561,2282589220184019198,"79448,98",NÃO
562,2282597720184019198,"70890,50",IDOSO
563,2282606220184019198,"77822,84",IDOSO
564,2316321920184019198,"80258,20",NÃO
565,2316330420184019198,"156428,31",IDOSO
566,2316348620184019198,"82302,09",NÃO
567,2316357120184019198,"72896,02",NÃO
568,2316365620184019198,"74764,45",PESSOA COM  DEFICIÊNCIA 
569,2316374120184019198,"136596,24",NÃO
570,2316382620184019198,"68104,01",NÃO
571,2316391120184019198,"107524,15",IDOSO
572,2316409320184019198,"95251,85",IDOSO
573,2316417820184019198,"106908,29",IDOSO
574,2316426320184019198,"73472,66",IDOSO
575,2316434820184019198,"87399,10",IDOSO
576,2316443320184019198,"100913,69",IDOSO
577,2316460320184019198,"82044,34",IDOSO
578,2316478520184019198,"82049,12",NÃO
579,2316487020184019198,"75417,85",IDOSO
580,2316495520184019198,"64335,20",NÃO
581,2316504020184019198,"296192,42",IDOSO
582,2316512520184019198,"72927,32",IDOSO
583,2316547720184019198,"63840,79",IDOSO
584,2316556220184019198,"135690,84",NÃO
585,2316573220184019198,"73751,58",IDOSO
586,2316581720184019198,"80969,20",IDOSO
587,2316616920184019198,"123825,37",IDOSO
588,2316625420184019198,"58946,34",IDOSO
589,2316633920184019198,"60841,82",IDOSO
590,2316642420184019198,"82945,14",IDOSO
591,2316650920184019198,"87824,70",NÃO
592,2316669120184019198,"135229,00",IDOSO
593,2316677620184019198,"80368,34",IDOSO
594,2316686120184019198,"87948,98",NÃO
595,2316694620184019198,"92672,08",NÃO
596,2316703120184019198,"113636,97",NÃO
597,2316711620184019198,"88786,93",IDOSO
598,2316729820184019198,"98575,69",IDOSO
599,2316738320184019198,"80945,95",NÃO
600,2316746820184019198,"69324,04",IDOSO
601,2316755320184019198,"66509,04",IDOSO
602,2316763820184019198,"83356,03",IDOSO
603,2316772320184019198,"98286,40",IDOSO
604,2316780820184019198,"287317,86",IDOSO
605,2345690220184019198,"70649,81",IDOSO
606,2345708420184019198,"12455,61",IDOSO
607,2345716920184019198,"50556,32",IDOSO
608,2345725420184019198,"42398,96",IDOSO
609,2345733920184019198,"85763,26",IDOSO
610,2345742420184019198,"75035,64",IDOSO
611,2345750920184019198,"80500,69",NÃO
612,2345769120184019198,"82610,37",IDOSO
613,2345777620184019198,"113038,76",NÃO
614,2345786120184019198,"68353,97",IDOSO
